GEOid2,GEOdisplaylabel,total_over_18_pop,hispanic_over_18_pop
48245007002,"Census Tract 70.02, Jefferson County, Texas",2897,399
48245007100,"Census Tract 71, Jefferson County, Texas",2783,455
48245010100,"Census Tract 101, Jefferson County, Texas",2102,1284
48245010200,"Census Tract 102, Jefferson County, Texas",1250,386
48245010300,"Census Tract 103, Jefferson County, Texas",2073,780
48245010400,"Census Tract 104, Jefferson County, Texas",2360,224
48245010500,"Census Tract 105, Jefferson County, Texas",2973,694
48245010600,"Census Tract 106, Jefferson County, Texas",4346,559
48245010700,"Census Tract 107, Jefferson County, Texas",2624,209
48245010800,"Census Tract 108, Jefferson County, Texas",3743,349
48245010901,"Census Tract 109.01, Jefferson County, Texas",2792,266
48245010902,"Census Tract 109.02, Jefferson County, Texas",3551,219
48245011001,"Census Tract 110.01, Jefferson County, Texas",4074,426
48245011002,"Census Tract 110.02, Jefferson County, Texas",2832,209
48245011101,"Census Tract 111.01, Jefferson County, Texas",3580,289
48245011102,"Census Tract 111.02, Jefferson County, Texas",1941,162
48245011201,"Census Tract 112.01, Jefferson County, Texas",6119,509
48245011202,"Census Tract 112.02, Jefferson County, Texas",3223,940
48245011203,"Census Tract 112.03, Jefferson County, Texas",16,3
48245011302,"Census Tract 113.02, Jefferson County, Texas",4776,1653
48245011303,"Census Tract 113.03, Jefferson County, Texas",2047,144
48245011304,"Census Tract 113.04, Jefferson County, Texas",5491,863
48245011400,"Census Tract 114, Jefferson County, Texas",6139,429
48245011500,"Census Tract 115, Jefferson County, Texas",1759,108
48245011600,"Census Tract 116, Jefferson County, Texas",1578,181
48245011700,"Census Tract 117, Jefferson County, Texas",1291,468
48245011800,"Census Tract 118, Jefferson County, Texas",1412,109
48245980000,"Census Tract 9800, Jefferson County, Texas",57,8
48245990000,"Census Tract 9900, Jefferson County, Texas",0,0
48247950200,"Census Tract 9502, Jim Hogg County, Texas",1614,1487
48247950400,"Census Tract 9504, Jim Hogg County, Texas",2148,1957
48249950100,"Census Tract 9501, Jim Wells County, Texas",5764,2965
48249950200,"Census Tract 9502, Jim Wells County, Texas",5621,4691
48249950300,"Census Tract 9503, Jim Wells County, Texas",5023,3740
48249950400,"Census Tract 9504, Jim Wells County, Texas",2750,2144
48249950500,"Census Tract 9505, Jim Wells County, Texas",4270,3790
48249950600,"Census Tract 9506, Jim Wells County, Texas",2972,2821
48249950700,"Census Tract 9507, Jim Wells County, Texas",2680,2188
48251130100,"Census Tract 1301, Johnson County, Texas",2940,235
48251130204,"Census Tract 1302.04, Johnson County, Texas",6845,635
48251130205,"Census Tract 1302.05, Johnson County, Texas",2811,221
48251130207,"Census Tract 1302.07, Johnson County, Texas",4681,367
48251130208,"Census Tract 1302.08, Johnson County, Texas",3960,304
48251130210,"Census Tract 1302.10, Johnson County, Texas",3636,365
48251130211,"Census Tract 1302.11, Johnson County, Texas",4218,351
48251130212,"Census Tract 1302.12, Johnson County, Texas",3299,513
48251130213,"Census Tract 1302.13, Johnson County, Texas",3040,442
48251130214,"Census Tract 1302.14, Johnson County, Texas",3319,347
48251130215,"Census Tract 1302.15, Johnson County, Texas",2807,345
48251130302,"Census Tract 1303.02, Johnson County, Texas",3810,615
48251130303,"Census Tract 1303.03, Johnson County, Texas",2913,710
48251130304,"Census Tract 1303.04, Johnson County, Texas",4049,902
48251130405,"Census Tract 1304.05, Johnson County, Texas",4516,370
48251130406,"Census Tract 1304.06, Johnson County, Texas",4580,306
48251130407,"Census Tract 1304.07, Johnson County, Texas",5549,1938
48251130408,"Census Tract 1304.08, Johnson County, Texas",5454,1263
48251130409,"Census Tract 1304.09, Johnson County, Texas",4940,495
48251130410,"Census Tract 1304.10, Johnson County, Texas",4872,908
48251130500,"Census Tract 1305, Johnson County, Texas",5135,433
48251130601,"Census Tract 1306.01, Johnson County, Texas",5036,458
48251130602,"Census Tract 1306.02, Johnson County, Texas",1570,203
48251130700,"Census Tract 1307, Johnson County, Texas",3046,773
48251130800,"Census Tract 1308, Johnson County, Texas",3221,1356
48251130900,"Census Tract 1309, Johnson County, Texas",2140,785
48251131000,"Census Tract 1310, Johnson County, Texas",3537,246
48251131100,"Census Tract 1311, Johnson County, Texas",3861,780
48253020101,"Census Tract 201.01, Jones County, Texas",1712,331
48253020102,"Census Tract 201.02, Jones County, Texas",4392,1477
48253020200,"Census Tract 202, Jones County, Texas",1909,587
48253020300,"Census Tract 203, Jones County, Texas",1782,416
48253020400,"Census Tract 204, Jones County, Texas",2666,687
48253020500,"Census Tract 205, Jones County, Texas",4007,335
48255970100,"Census Tract 9701, Karnes County, Texas",1725,218
48255970200,"Census Tract 9702, Karnes County, Texas",2923,1627
48255970300,"Census Tract 9703, Karnes County, Texas",6174,3085
48255970400,"Census Tract 9704, Karnes County, Texas",1040,593
48257050201,"Census Tract 502.01, Kaufman County, Texas",4405,519
48257050203,"Census Tract 502.03, Kaufman County, Texas",5250,697
48257050204,"Census Tract 502.04, Kaufman County, Texas",2974,579
48257050205,"Census Tract 502.05, Kaufman County, Texas",3683,454
48257050206,"Census Tract 502.06, Kaufman County, Texas",7298,955
48257050300,"Census Tract 503, Kaufman County, Texas",2740,686
48257050400,"Census Tract 504, Kaufman County, Texas",5284,1369
48257050500,"Census Tract 505, Kaufman County, Texas",3562,404
48257050600,"Census Tract 506, Kaufman County, Texas",5379,620
48257050701,"Census Tract 507.01, Kaufman County, Texas",3476,426
48257050703,"Census Tract 507.03, Kaufman County, Texas",2031,360
48257050704,"Census Tract 507.04, Kaufman County, Texas",3804,429
48257050800,"Census Tract 508, Kaufman County, Texas",6665,465
48257051000,"Census Tract 510, Kaufman County, Texas",1066,435
48257051100,"Census Tract 511, Kaufman County, Texas",3485,888
48257051201,"Census Tract 512.01, Kaufman County, Texas",2488,303
48257051202,"Census Tract 512.02, Kaufman County, Texas",3705,216
48257051300,"Census Tract 513, Kaufman County, Texas",6301,343
48259970100,"Census Tract 9701, Kendall County, Texas",4948,1229
48259970301,"Census Tract 9703.01, Kendall County, Texas",3602,632
48259970302,"Census Tract 9703.02, Kendall County, Texas",3249,363
48259970401,"Census Tract 9704.01, Kendall County, Texas",4366,604
48259970402,"Census Tract 9704.02, Kendall County, Texas",4883,539
48259970500,"Census Tract 9705, Kendall County, Texas",4263,1060
48261950100,"Census Tract 9501, Kenedy County, Texas",314,241
48261990000,"Census Tract 9900, Kenedy County, Texas",0,0
48263950100,"Census Tract 9501, Kent County, Texas",623,70
48265960100,"Census Tract 9601, Kerr County, Texas",4304,528
48265960200,"Census Tract 9602, Kerr County, Texas",2834,187
48265960301,"Census Tract 9603.01, Kerr County, Texas",3090,429
48265960302,"Census Tract 9603.02, Kerr County, Texas",6309,914
48265960401,"Census Tract 9604.01, Kerr County, Texas",1397,337
48265960402,"Census Tract 9604.02, Kerr County, Texas",4519,821
48265960500,"Census Tract 9605, Kerr County, Texas",4118,1313
48265960600,"Census Tract 9606, Kerr County, Texas",5801,1897
48265960700,"Census Tract 9607, Kerr County, Texas",4034,395
48265960800,"Census Tract 9608, Kerr County, Texas",3205,898
48267950100,"Census Tract 9501, Kimble County, Texas",2030,240
48267950200,"Census Tract 9502, Kimble County, Texas",1638,464
48269950100,"Census Tract 9501, King County, Texas",218,27
48271950100,"Census Tract 9501, Kinney County, Texas",2874,1489
48273020100,"Census Tract 201, Kleberg County, Texas",4097,2498
48273020200,"Census Tract 202, Kleberg County, Texas",4264,3805
48273020300,"Census Tract 203, Kleberg County, Texas",6069,3809
48273020400,"Census Tract 204, Kleberg County, Texas",4733,2871
48273020500,"Census Tract 205, Kleberg County, Texas",4848,3038
48273990000,"Census Tract 9900, Kleberg County, Texas",0,0
48275950100,"Census Tract 9501, Knox County, Texas",1405,312
48275950200,"Census Tract 9502, Knox County, Texas",1372,384
48277000101,"Census Tract 1.01, Lamar County, Texas",3488,84
48277000102,"Census Tract 1.02, Lamar County, Texas",3649,188
48277000200,"Census Tract 2, Lamar County, Texas",2711,113
48277000300,"Census Tract 3, Lamar County, Texas",4810,140
48277000401,"Census Tract 4.01, Lamar County, Texas",2624,91
48277000402,"Census Tract 4.02, Lamar County, Texas",4373,171
48277000500,"Census Tract 5, Lamar County, Texas",3011,254
48277000600,"Census Tract 6, Lamar County, Texas",1721,152
48277000700,"Census Tract 7, Lamar County, Texas",2275,159
48277000800,"Census Tract 8, Lamar County, Texas",2783,155
48277000900,"Census Tract 9, Lamar County, Texas",3499,100
48277001000,"Census Tract 10, Lamar County, Texas",2754,185
48279950100,"Census Tract 9501, Lamb County, Texas",1940,1067
48279950200,"Census Tract 9502, Lamb County, Texas",1153,560
48279950300,"Census Tract 9503, Lamb County, Texas",1578,544
48279950500,"Census Tract 9505, Lamb County, Texas",2555,1517
48279950600,"Census Tract 9506, Lamb County, Texas",2659,875
48281950100,"Census Tract 9501, Lampasas County, Texas",2117,289
48281950301,"Census Tract 9503.01, Lampasas County, Texas",4798,488
48281950302,"Census Tract 9503.02, Lampasas County, Texas",2422,266
48281950400,"Census Tract 9504, Lampasas County, Texas",2622,665
48281950500,"Census Tract 9505, Lampasas County, Texas",2842,481
48283950300,"Census Tract 9503, La Salle County, Texas",5392,4574
48285000100,"Census Tract 1, Lavaca County, Texas",2772,202
48285000200,"Census Tract 2, Lavaca County, Texas",2697,209
48285000300,"Census Tract 3, Lavaca County, Texas",2071,280
48285000400,"Census Tract 4, Lavaca County, Texas",2768,157
48285000500,"Census Tract 5, Lavaca County, Texas",2493,351
48285000600,"Census Tract 6, Lavaca County, Texas",2014,700
48287000100,"Census Tract 1, Lee County, Texas",3614,266
48287000200,"Census Tract 2, Lee County, Texas",2171,188
48287000300,"Census Tract 3, Lee County, Texas",2289,289
48287000400,"Census Tract 4, Lee County, Texas",4193,1421
48289950100,"Census Tract 9501, Leon County, Texas",4970,948
48289950200,"Census Tract 9502, Leon County, Texas",4310,214
48289950300,"Census Tract 9503, Leon County, Texas",3772,212
48291700100,"Census Tract 7001, Liberty County, Texas",2886,878
48291700200,"Census Tract 7002, Liberty County, Texas",2372,371
48291700300,"Census Tract 7003, Liberty County, Texas",6752,1439
48291700400,"Census Tract 7004, Liberty County, Texas",4572,167
48291700500,"Census Tract 7005, Liberty County, Texas",1774,69
48291700600,"Census Tract 7006, Liberty County, Texas",2227,134
48291700700,"Census Tract 7007, Liberty County, Texas",1844,117
48291700800,"Census Tract 7008, Liberty County, Texas",6547,569
48291700900,"Census Tract 7009, Liberty County, Texas",5528,1359
48291701000,"Census Tract 7010, Liberty County, Texas",4193,1462
48291701100,"Census Tract 7011, Liberty County, Texas",5140,452
48291701200,"Census Tract 7012, Liberty County, Texas",4561,566
48291701300,"Census Tract 7013, Liberty County, Texas",2626,164
48291701400,"Census Tract 7014, Liberty County, Texas",5254,861
48293970100,"Census Tract 9701, Limestone County, Texas",1594,372
48293970200,"Census Tract 9702, Limestone County, Texas",3101,352
48293970300,"Census Tract 9703, Limestone County, Texas",1659,362
48293970400,"Census Tract 9704, Limestone County, Texas",1623,432
48293970500,"Census Tract 9705, Limestone County, Texas",1435,365
48293970600,"Census Tract 9706, Limestone County, Texas",4642,711
48293970700,"Census Tract 9707, Limestone County, Texas",1460,47
48293970800,"Census Tract 9708, Limestone County, Texas",2353,110
48295950200,"Census Tract 9502, Lipscomb County, Texas",1447,529
48295950300,"Census Tract 9503, Lipscomb County, Texas",944,81
48297950100,"Census Tract 9501, Live Oak County, Texas",3719,1254
48297950200,"Census Tract 9502, Live Oak County, Texas",1575,808
48297950300,"Census Tract 9503, Live Oak County, Texas",1988,497
48297950400,"Census Tract 9504, Live Oak County, Texas",1895,370
48299970100,"Census Tract 9701, Llano County, Texas",2363,86
48299970200,"Census Tract 9702, Llano County, Texas",2686,293
48299970300,"Census Tract 9703, Llano County, Texas",1615,53
48299970400,"Census Tract 9704, Llano County, Texas",3191,121
48299970500,"Census Tract 9705, Llano County, Texas",4802,374
48299970600,"Census Tract 9706, Llano County, Texas",1567,69
48301950100,"Census Tract 9501, Loving County, Texas",73,14
48303000100,"Census Tract 1, Lubbock County, Texas",1899,1145
48303000201,"Census Tract 2.01, Lubbock County, Texas",1281,536
48303000202,"Census Tract 2.02, Lubbock County, Texas",1413,1164
48303000301,"Census Tract 3.01, Lubbock County, Texas",3299,1284
48303000302,"Census Tract 3.02, Lubbock County, Texas",5251,3515
48303000402,"Census Tract 4.02, Lubbock County, Texas",3387,741
48303000403,"Census Tract 4.03, Lubbock County, Texas",2751,398
48303000404,"Census Tract 4.04, Lubbock County, Texas",5629,1272
48303000405,"Census Tract 4.05, Lubbock County, Texas",8438,2097
48303000500,"Census Tract 5, Lubbock County, Texas",7204,1103
48303000603,"Census Tract 6.03, Lubbock County, Texas",3036,380
48303000605,"Census Tract 6.05, Lubbock County, Texas",854,99
48303000607,"Census Tract 6.07, Lubbock County, Texas",1879,515
48303000700,"Census Tract 7, Lubbock County, Texas",1907,987
48303000900,"Census Tract 9, Lubbock County, Texas",3341,1014
48303001000,"Census Tract 10, Lubbock County, Texas",2301,1022
48303001200,"Census Tract 12, Lubbock County, Texas",1801,386
48303001300,"Census Tract 13, Lubbock County, Texas",2183,1606
48303001400,"Census Tract 14, Lubbock County, Texas",3763,1461
48303001501,"Census Tract 15.01, Lubbock County, Texas",1833,173
48303001502,"Census Tract 15.02, Lubbock County, Texas",1925,242
48303001601,"Census Tract 16.01, Lubbock County, Texas",2375,520
48303001602,"Census Tract 16.02, Lubbock County, Texas",2472,629
48303001702,"Census Tract 17.02, Lubbock County, Texas",4867,1005
48303001705,"Census Tract 17.05, Lubbock County, Texas",4986,579
48303001706,"Census Tract 17.06, Lubbock County, Texas",3920,1281
48303001707,"Census Tract 17.07, Lubbock County, Texas",2964,350
48303001708,"Census Tract 17.08, Lubbock County, Texas",1984,588
48303001709,"Census Tract 17.09, Lubbock County, Texas",3088,992
48303001801,"Census Tract 18.01, Lubbock County, Texas",3955,1368
48303001803,"Census Tract 18.03, Lubbock County, Texas",4154,978
48303001804,"Census Tract 18.04, Lubbock County, Texas",3233,483
48303001901,"Census Tract 19.01, Lubbock County, Texas",3571,781
48303001903,"Census Tract 19.03, Lubbock County, Texas",4300,508
48303001904,"Census Tract 19.04, Lubbock County, Texas",1139,85
48303002001,"Census Tract 20.01, Lubbock County, Texas",1618,366
48303002002,"Census Tract 20.02, Lubbock County, Texas",2544,907
48303002101,"Census Tract 21.01, Lubbock County, Texas",4341,911
48303002102,"Census Tract 21.02, Lubbock County, Texas",2154,328
48303002202,"Census Tract 22.02, Lubbock County, Texas",3524,1200
48303002203,"Census Tract 22.03, Lubbock County, Texas",2256,566
48303002204,"Census Tract 22.04, Lubbock County, Texas",3351,1599
48303002300,"Census Tract 23, Lubbock County, Texas",3067,1736
48303002400,"Census Tract 24, Lubbock County, Texas",4466,3212
48303002500,"Census Tract 25, Lubbock County, Texas",1758,1144
48303010101,"Census Tract 101.01, Lubbock County, Texas",1225,307
48303010102,"Census Tract 101.02, Lubbock County, Texas",1770,747
48303010200,"Census Tract 102, Lubbock County, Texas",5319,1688
48303010301,"Census Tract 103.01, Lubbock County, Texas",2473,593
48303010302,"Census Tract 103.02, Lubbock County, Texas",1957,395
48303010402,"Census Tract 104.02, Lubbock County, Texas",1445,524
48303010403,"Census Tract 104.03, Lubbock County, Texas",4298,537
48303010404,"Census Tract 104.04, Lubbock County, Texas",2222,538
48303010405,"Census Tract 104.05, Lubbock County, Texas",3647,709
