GEOid,GEOid2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US48029151000,48029151000,"Census Tract 1510, Bexar County, Texas",3631,359,367,175,3264,390
1400000US48029151100,48029151100,"Census Tract 1511, Bexar County, Texas",7218,632,413,251,6805,663
1400000US48029151200,48029151200,"Census Tract 1512, Bexar County, Texas",9868,1286,593,219,9275,1194
1400000US48029151301,48029151301,"Census Tract 1513.01, Bexar County, Texas",5615,723,492,197,5123,737
1400000US48029151302,48029151302,"Census Tract 1513.02, Bexar County, Texas",3611,423,153,104,3458,433
1400000US48029151400,48029151400,"Census Tract 1514, Bexar County, Texas",4380,587,584,189,3796,560
1400000US48029151500,48029151500,"Census Tract 1515, Bexar County, Texas",2561,402,348,179,2213,433
1400000US48029151600,48029151600,"Census Tract 1516, Bexar County, Texas",7662,667,1310,252,6352,689
1400000US48029151700,48029151700,"Census Tract 1517, Bexar County, Texas",6345,623,670,277,5675,669
1400000US48029151900,48029151900,"Census Tract 1519, Bexar County, Texas",5083,579,174,73,4909,575
1400000US48029152000,48029152000,"Census Tract 1520, Bexar County, Texas",1030,314,153,126,877,275
1400000US48029152100,48029152100,"Census Tract 1521, Bexar County, Texas",6228,753,1958,476,4270,715
1400000US48029152201,48029152201,"Census Tract 1522.01, Bexar County, Texas",8674,1136,2568,567,6106,1073
1400000US48029152202,48029152202,"Census Tract 1522.02, Bexar County, Texas",3918,769,1261,325,2657,769
1400000US48029160100,48029160100,"Census Tract 1601, Bexar County, Texas",4936,542,143,164,4793,535
1400000US48029160200,48029160200,"Census Tract 1602, Bexar County, Texas",3286,633,179,129,3107,647
1400000US48029160300,48029160300,"Census Tract 1603, Bexar County, Texas",5582,905,334,173,5248,860
1400000US48029160400,48029160400,"Census Tract 1604, Bexar County, Texas",4582,427,163,88,4419,398
1400000US48029160501,48029160501,"Census Tract 1605.01, Bexar County, Texas",3961,531,200,255,3761,534
1400000US48029160502,48029160502,"Census Tract 1605.02, Bexar County, Texas",4279,534,66,69,4213,535
1400000US48029160600,48029160600,"Census Tract 1606, Bexar County, Texas",4449,681,57,51,4392,674
1400000US48029160701,48029160701,"Census Tract 1607.01, Bexar County, Texas",3099,425,226,125,2873,425
1400000US48029160702,48029160702,"Census Tract 1607.02, Bexar County, Texas",5887,606,405,194,5482,623
1400000US48029160901,48029160901,"Census Tract 1609.01, Bexar County, Texas",3524,625,25,32,3499,628
1400000US48029160902,48029160902,"Census Tract 1609.02, Bexar County, Texas",4731,743,222,186,4509,756
1400000US48029161000,48029161000,"Census Tract 1610, Bexar County, Texas",3571,507,49,37,3522,518
1400000US48029161100,48029161100,"Census Tract 1611, Bexar County, Texas",7816,807,293,164,7523,825
1400000US48029161200,48029161200,"Census Tract 1612, Bexar County, Texas",2898,457,297,181,2601,401
1400000US48029161302,48029161302,"Census Tract 1613.02, Bexar County, Texas",5755,561,686,151,5069,569
1400000US48029161303,48029161303,"Census Tract 1613.03, Bexar County, Texas",4002,544,221,150,3781,565
1400000US48029161304,48029161304,"Census Tract 1613.04, Bexar County, Texas",4304,579,255,118,4049,555
1400000US48029161400,48029161400,"Census Tract 1614, Bexar County, Texas",7875,1578,6906,1298,969,357
1400000US48029161501,48029161501,"Census Tract 1615.01, Bexar County, Texas",7482,698,1664,408,5818,615
1400000US48029161503,48029161503,"Census Tract 1615.03, Bexar County, Texas",3875,508,506,146,3369,504
1400000US48029161504,48029161504,"Census Tract 1615.04, Bexar County, Texas",3708,401,796,149,2912,412
1400000US48029161600,48029161600,"Census Tract 1616, Bexar County, Texas",4866,720,926,220,3940,695
1400000US48029161801,48029161801,"Census Tract 1618.01, Bexar County, Texas",3984,495,1537,289,2447,461
1400000US48029161802,48029161802,"Census Tract 1618.02, Bexar County, Texas",5140,785,1669,542,3471,727
1400000US48029161901,48029161901,"Census Tract 1619.01, Bexar County, Texas",1577,405,404,195,1173,437
1400000US48029161902,48029161902,"Census Tract 1619.02, Bexar County, Texas",7682,811,1994,383,5688,730
1400000US48029162001,48029162001,"Census Tract 1620.01, Bexar County, Texas",2528,513,579,161,1949,502
1400000US48029162003,48029162003,"Census Tract 1620.03, Bexar County, Texas",5366,590,1419,322,3947,537
1400000US48029162004,48029162004,"Census Tract 1620.04, Bexar County, Texas",3916,500,802,338,3114,462
1400000US48029170101,48029170101,"Census Tract 1701.01, Bexar County, Texas",3387,507,246,116,3141,500
1400000US48029170102,48029170102,"Census Tract 1701.02, Bexar County, Texas",3968,673,41,51,3927,681
1400000US48029170200,48029170200,"Census Tract 1702, Bexar County, Texas",5775,459,125,102,5650,456
1400000US48029170300,48029170300,"Census Tract 1703, Bexar County, Texas",5849,526,258,124,5591,508
1400000US48029170401,48029170401,"Census Tract 1704.01, Bexar County, Texas",4311,518,239,86,4072,535
1400000US48029170402,48029170402,"Census Tract 1704.02, Bexar County, Texas",4496,394,238,128,4258,434
1400000US48029170500,48029170500,"Census Tract 1705, Bexar County, Texas",4703,519,389,187,4314,581
1400000US48029170600,48029170600,"Census Tract 1706, Bexar County, Texas",4714,592,618,300,4096,522
1400000US48029170700,48029170700,"Census Tract 1707, Bexar County, Texas",4528,595,246,163,4282,609
1400000US48029170800,48029170800,"Census Tract 1708, Bexar County, Texas",1573,293,38,48,1535,304
1400000US48029170900,48029170900,"Census Tract 1709, Bexar County, Texas",5014,1356,1166,1305,3848,490
1400000US48029171000,48029171000,"Census Tract 1710, Bexar County, Texas",5196,580,163,107,5033,611
1400000US48029171100,48029171100,"Census Tract 1711, Bexar County, Texas",3198,468,371,260,2827,513
1400000US48029171200,48029171200,"Census Tract 1712, Bexar County, Texas",3734,493,61,61,3673,493
1400000US48029171301,48029171301,"Census Tract 1713.01, Bexar County, Texas",2362,543,37,33,2325,539
1400000US48029171302,48029171302,"Census Tract 1713.02, Bexar County, Texas",5944,2164,1204,700,4740,1554
1400000US48029171401,48029171401,"Census Tract 1714.01, Bexar County, Texas",3885,809,349,174,3536,855
1400000US48029171402,48029171402,"Census Tract 1714.02, Bexar County, Texas",4684,669,304,148,4380,657
1400000US48029171501,48029171501,"Census Tract 1715.01, Bexar County, Texas",1947,424,250,226,1697,407
1400000US48029171502,48029171502,"Census Tract 1715.02, Bexar County, Texas",5857,665,891,399,4966,633
1400000US48029171601,48029171601,"Census Tract 1716.01, Bexar County, Texas",3751,670,464,138,3287,663
1400000US48029171602,48029171602,"Census Tract 1716.02, Bexar County, Texas",3667,601,276,171,3391,632
1400000US48029171700,48029171700,"Census Tract 1717, Bexar County, Texas",7461,796,1669,318,5792,838
1400000US48029171801,48029171801,"Census Tract 1718.01, Bexar County, Texas",4989,362,1095,186,3894,323
1400000US48029171802,48029171802,"Census Tract 1718.02, Bexar County, Texas",6279,782,1322,537,4957,711
1400000US48029171902,48029171902,"Census Tract 1719.02, Bexar County, Texas",7172,625,1956,340,5216,601
1400000US48029171903,48029171903,"Census Tract 1719.03, Bexar County, Texas",6793,691,1189,241,5604,699
1400000US48029171912,48029171912,"Census Tract 1719.12, Bexar County, Texas",5435,361,2015,256,3420,309
1400000US48029171913,48029171913,"Census Tract 1719.13, Bexar County, Texas",4478,519,1300,260,3178,523
1400000US48029171914,48029171914,"Census Tract 1719.14, Bexar County, Texas",5373,554,1768,397,3605,531
1400000US48029171915,48029171915,"Census Tract 1719.15, Bexar County, Texas",2219,210,724,156,1495,243
1400000US48029171916,48029171916,"Census Tract 1719.16, Bexar County, Texas",6291,535,2756,512,3535,409
1400000US48029171917,48029171917,"Census Tract 1719.17, Bexar County, Texas",8017,535,3278,423,4739,477
1400000US48029171918,48029171918,"Census Tract 1719.18, Bexar County, Texas",4933,327,2123,360,2810,355
1400000US48029171919,48029171919,"Census Tract 1719.19, Bexar County, Texas",2177,422,887,274,1290,350
1400000US48029171920,48029171920,"Census Tract 1719.20, Bexar County, Texas",8855,656,2590,474,6265,622
1400000US48029171921,48029171921,"Census Tract 1719.21, Bexar County, Texas",6293,608,1703,315,4590,625
1400000US48029171922,48029171922,"Census Tract 1719.22, Bexar County, Texas",3634,473,1124,352,2510,376
1400000US48029171923,48029171923,"Census Tract 1719.23, Bexar County, Texas",6512,655,2689,401,3823,614
1400000US48029171924,48029171924,"Census Tract 1719.24, Bexar County, Texas",4032,484,2145,318,1887,435
1400000US48029171925,48029171925,"Census Tract 1719.25, Bexar County, Texas",9327,507,3816,450,5511,498
1400000US48029172002,48029172002,"Census Tract 1720.02, Bexar County, Texas",6155,553,3306,378,2849,434
1400000US48029172003,48029172003,"Census Tract 1720.03, Bexar County, Texas",6445,432,3660,553,2785,477
1400000US48029172004,48029172004,"Census Tract 1720.04, Bexar County, Texas",2498,472,1385,170,1113,468
1400000US48029172005,48029172005,"Census Tract 1720.05, Bexar County, Texas",1692,330,1016,322,676,168
1400000US48029172006,48029172006,"Census Tract 1720.06, Bexar County, Texas",5466,406,2808,366,2658,424
1400000US48029172007,48029172007,"Census Tract 1720.07, Bexar County, Texas",9024,712,4977,619,4047,407
1400000US48029180101,48029180101,"Census Tract 1801.01, Bexar County, Texas",5434,707,998,392,4436,921
1400000US48029180102,48029180102,"Census Tract 1801.02, Bexar County, Texas",1878,300,500,149,1378,291
1400000US48029180201,48029180201,"Census Tract 1802.01, Bexar County, Texas",5198,510,825,218,4373,513
1400000US48029180202,48029180202,"Census Tract 1802.02, Bexar County, Texas",5856,592,758,260,5098,662
1400000US48029180300,48029180300,"Census Tract 1803, Bexar County, Texas",3865,472,421,159,3444,464
1400000US48029180400,48029180400,"Census Tract 1804, Bexar County, Texas",3770,522,549,222,3221,520
1400000US48029180501,48029180501,"Census Tract 1805.01, Bexar County, Texas",4142,365,839,238,3303,419
1400000US48029180503,48029180503,"Census Tract 1805.03, Bexar County, Texas",4419,460,439,171,3980,493
1400000US48029180504,48029180504,"Census Tract 1805.04, Bexar County, Texas",3965,375,514,297,3451,424
1400000US48029180602,48029180602,"Census Tract 1806.02, Bexar County, Texas",3047,373,1157,214,1890,409
1400000US48029180603,48029180603,"Census Tract 1806.03, Bexar County, Texas",1434,213,642,135,792,200
1400000US48029180604,48029180604,"Census Tract 1806.04, Bexar County, Texas",6215,543,1584,339,4631,619
1400000US48029180701,48029180701,"Census Tract 1807.01, Bexar County, Texas",3823,363,1858,256,1965,362
1400000US48029180702,48029180702,"Census Tract 1807.02, Bexar County, Texas",6082,648,2283,324,3799,684
1400000US48029180800,48029180800,"Census Tract 1808, Bexar County, Texas",2447,259,813,218,1634,265
1400000US48029180901,48029180901,"Census Tract 1809.01, Bexar County, Texas",5265,483,1182,305,4083,483
1400000US48029180902,48029180902,"Census Tract 1809.02, Bexar County, Texas",7861,783,1139,299,6722,775
1400000US48029181001,48029181001,"Census Tract 1810.01, Bexar County, Texas",3344,424,1248,309,2096,282
1400000US48029181003,48029181003,"Census Tract 1810.03, Bexar County, Texas",5406,670,2796,606,2610,455
1400000US48029181004,48029181004,"Census Tract 1810.04, Bexar County, Texas",4442,562,2771,525,1671,427
1400000US48029181005,48029181005,"Census Tract 1810.05, Bexar County, Texas",3191,477,1274,327,1917,435
1400000US48029181100,48029181100,"Census Tract 1811, Bexar County, Texas",5965,412,2849,274,3116,467
1400000US48029181200,48029181200,"Census Tract 1812, Bexar County, Texas",4738,303,3032,273,1706,329
1400000US48029181301,48029181301,"Census Tract 1813.01, Bexar County, Texas",3896,493,2254,380,1642,422
1400000US48029181302,48029181302,"Census Tract 1813.02, Bexar County, Texas",6035,625,2503,414,3532,526
1400000US48029181303,48029181303,"Census Tract 1813.03, Bexar County, Texas",2487,334,1561,325,926,253
1400000US48029181402,48029181402,"Census Tract 1814.02, Bexar County, Texas",2142,273,1116,183,1026,209
1400000US48029181403,48029181403,"Census Tract 1814.03, Bexar County, Texas",5509,566,2650,459,2859,481
1400000US48029181404,48029181404,"Census Tract 1814.04, Bexar County, Texas",3907,448,3035,416,872,330
1400000US48029181503,48029181503,"Census Tract 1815.03, Bexar County, Texas",6607,541,3660,454,2947,508
1400000US48029181504,48029181504,"Census Tract 1815.04, Bexar County, Texas",5733,629,2828,486,2905,444
1400000US48029181505,48029181505,"Census Tract 1815.05, Bexar County, Texas",4501,335,2094,303,2407,344
1400000US48029181506,48029181506,"Census Tract 1815.06, Bexar County, Texas",4263,649,1799,352,2464,696
1400000US48029181601,48029181601,"Census Tract 1816.01, Bexar County, Texas",2724,265,734,143,1990,249
1400000US48029181602,48029181602,"Census Tract 1816.02, Bexar County, Texas",5605,579,1221,377,4384,597
1400000US48029181703,48029181703,"Census Tract 1817.03, Bexar County, Texas",7031,460,3937,487,3094,644
1400000US48029181704,48029181704,"Census Tract 1817.04, Bexar County, Texas",5676,559,2475,370,3201,561
1400000US48029181705,48029181705,"Census Tract 1817.05, Bexar County, Texas",3984,436,1545,300,2439,344
1400000US48029181711,48029181711,"Census Tract 1817.11, Bexar County, Texas",7844,531,4078,497,3766,506
1400000US48029181712,48029181712,"Census Tract 1817.12, Bexar County, Texas",3669,342,1519,256,2150,328
1400000US48029181713,48029181713,"Census Tract 1817.13, Bexar County, Texas",7348,608,2933,493,4415,631
1400000US48029181715,48029181715,"Census Tract 1817.15, Bexar County, Texas",7098,419,2074,395,5024,494
1400000US48029181716,48029181716,"Census Tract 1817.16, Bexar County, Texas",6994,619,2331,412,4663,558
1400000US48029181718,48029181718,"Census Tract 1817.18, Bexar County, Texas",4798,352,2629,316,2169,385
1400000US48029181720,48029181720,"Census Tract 1817.20, Bexar County, Texas",4244,359,2583,399,1661,278
1400000US48029181721,48029181721,"Census Tract 1817.21, Bexar County, Texas",3822,293,1860,304,1962,362
1400000US48029181722,48029181722,"Census Tract 1817.22, Bexar County, Texas",4693,492,2165,310,2528,499
1400000US48029181723,48029181723,"Census Tract 1817.23, Bexar County, Texas",4728,295,1979,281,2749,276
1400000US48029181724,48029181724,"Census Tract 1817.24, Bexar County, Texas",3500,513,1574,224,1926,461
1400000US48029181725,48029181725,"Census Tract 1817.25, Bexar County, Texas",5359,551,1945,417,3414,562
1400000US48029181726,48029181726,"Census Tract 1817.26, Bexar County, Texas",8443,457,3979,339,4464,434
1400000US48029181727,48029181727,"Census Tract 1817.27, Bexar County, Texas",3123,441,950,337,2173,552
1400000US48029181728,48029181728,"Census Tract 1817.28, Bexar County, Texas",9560,678,3016,469,6544,714
1400000US48029181729,48029181729,"Census Tract 1817.29, Bexar County, Texas",2412,391,1280,260,1132,236
1400000US48029181730,48029181730,"Census Tract 1817.30, Bexar County, Texas",4696,485,1738,311,2958,584
1400000US48029181731,48029181731,"Census Tract 1817.31, Bexar County, Texas",6535,479,2977,429,3558,570
1400000US48029181808,48029181808,"Census Tract 1818.08, Bexar County, Texas",1528,296,725,144,803,289
1400000US48029181809,48029181809,"Census Tract 1818.09, Bexar County, Texas",6285,441,2261,365,4024,600
1400000US48029181811,48029181811,"Census Tract 1818.11, Bexar County, Texas",4119,274,2220,232,1899,261
1400000US48029181813,48029181813,"Census Tract 1818.13, Bexar County, Texas",5397,493,2908,406,2489,462
1400000US48029181814,48029181814,"Census Tract 1818.14, Bexar County, Texas",2155,212,1412,224,743,169
1400000US48029181815,48029181815,"Census Tract 1818.15, Bexar County, Texas",2987,249,1881,284,1106,336
1400000US48029181816,48029181816,"Census Tract 1818.16, Bexar County, Texas",3967,299,2204,336,1763,361
1400000US48029181817,48029181817,"Census Tract 1818.17, Bexar County, Texas",2924,289,1259,337,1665,425
1400000US48029181818,48029181818,"Census Tract 1818.18, Bexar County, Texas",4557,514,2473,542,2084,343
1400000US48029181819,48029181819,"Census Tract 1818.19, Bexar County, Texas",4919,420,2682,394,2237,405
1400000US48029181820,48029181820,"Census Tract 1818.20, Bexar County, Texas",4181,634,2796,561,1385,359
1400000US48029181821,48029181821,"Census Tract 1818.21, Bexar County, Texas",2856,269,1546,293,1310,326
1400000US48029181822,48029181822,"Census Tract 1818.22, Bexar County, Texas",4981,401,2822,378,2159,418
